t,I_L,I_R,Isx_L,Isy_L,Isz_L,Isx_R,Isy_R,Isz_R,S1_x_site2,S1_y_site2,S1_z_site2,S2_x_site4,S2_y_site4,S2_z_site4,S3_x_site6,S3_y_site6,S3_z_site6,S4_x_site8,S4_y_site8,S4_z_site8,S5_x_site10,S5_y_site10,S5_z_site10,S6_x_site12,S6_y_site12,S6_z_site12,S7_x_site14,S7_y_site14,S7_z_site14,S8_x_site16,S8_y_site16,S8_z_site16,S9_x_site18,S9_y_site18,S9_z_site18,S10_x_site20,S10_y_site20,S10_z_site20,S11_x_site22,S11_y_site22,S11_z_site22,S12_x_site24,S12_y_site24,S12_z_site24,S13_x_site26,S13_y_site26,S13_z_site26,S14_x_site28,S14_y_site28,S14_z_site28,S15_x_site30,S15_y_site30,S15_z_site30,S16_x_site32,S16_y_site32,S16_z_site32
807.9000000001151,0.0004745506335639693,-0.003906422080197647,0.2562579489211228,-0.7701908092840201,-0.4056216907456859,-0.2758396947612843,0.0912291105111093,0.3029962768682753,-0.22860284760474403,-0.12135912069054736,0.9659258262890683,-0.1424352108548076,-0.21610069138373245,0.9659258262890683,-0.021394466885970888,-0.257933276051086,0.9659258262890683,0.10488438873466942,-0.2366147990036452,0.9659258262890683,0.20548388802212475,-0.15736476693050305,0.9659258262890683,0.11016402664082993,0.6394839878548789,-0.7608706306012211,-0.17624119294566173,0.6346027648178535,0.7524748320007961,-0.1275720445377394,0.7368153583014659,-0.6639491706625918,-0.31368762438339554,0.9445084762285877,0.09748749992205846,0.682287618542845,0.023663013239055994,-0.730700805656858,-0.20576782548214692,-0.15699331229109537,0.9659258262890683,0.03462345932524206,0.7405212911622596,0.6711403976812401,0.17477042999042694,0.14379871308726047,-0.9740519631495071,0.6766522080487832,0.41119178433629044,0.6107889208532222,-0.584227515572578,-0.497264930441135,-0.6414092289648367,0.6058580360325868,-0.646227784616141,0.4640319930401903
808.0000000001152,0.0004296968241222221,-0.004043859189441168,0.27381235516885727,-0.7502090436052149,-0.4485007314632703,-0.30370098250889965,0.07554858037062429,0.3270117037520586,-0.23438258160780368,-0.10978207297478906,0.9659258262890683,-0.15305773696483155,-0.20871182827761608,0.9659258262890683,-0.03425902023767566,-0.25654164893859865,0.9659258262890683,0.0929274994687645,-0.24156112673661595,0.9659258262890683,0.19736212634540487,-0.16743801597069025,0.9659258262890683,0.10182538554915448,0.6370436832389537,-0.764072598974151,-0.17126231190552899,0.641063914953542,0.7481351999907577,-0.12034642855174747,0.729475311770178,-0.6733368448649166,-0.30322050024355174,0.9472629453946964,0.1036833666226884,0.6958729276596173,0.020762356127997955,-0.7178647456996669,-0.21335706461056297,-0.1465130065507657,0.9659258262890683,-0.4782087145560712,0.43294109850989293,0.7641193823897398,0.011601916328226406,-0.1939346444513524,-0.9809458441825626,0.1868140965759145,0.15674045961598954,0.9698107658919308,-0.8300328192205001,-0.3070207788327411,-0.46560042996308093,0.98904608477499,-0.13099130709911977,0.06803763411324323
808.1000000001152,0.0003823169279814631,-0.00414743850364685,0.29265542320084736,-0.7264362651541407,-0.4906868355863138,-0.3381520514528942,0.0652862758200814,0.33953187200570456,-0.23957648122093242,-0.09793062724999203,0.9659258262890683,-0.16329769844337177,-0.2008012942958244,0.9659258262890683,-0.04703794388053903,-0.2545088013080725,0.9659258262890683,0.08073833984989372,-0.2459036774553478,0.9659258262890683,0.18874706213702963,-0.17709275717098352,0.9659258262890683,0.09385198781373516,0.6343809185450773,-0.7673021924700297,-0.16555714770397517,0.646731314462479,0.7445330333422141,-0.11261140837569399,0.7224347468519082,-0.6822072318912062,-0.29289629221063695,0.9498697313652485,0.10935838077336205,0.7094874592517572,0.018487309849143648,-0.7044755244428498,-0.22041302219166367,-0.13566649459655777,0.9659258262890683,-0.33073879852302324,-0.13109208693721916,0.9345730104673426,-0.3454045289553509,-0.21519084774525782,-0.9134487453731652,0.19852815385448944,-0.4974961123350346,0.844443124395394,-0.8635020123120454,0.03252943658764909,-0.5032952518038875,0.7650790347915217,0.5315715714436198,0.36343601218843763
808.2000000001152,0.0003412286612792248,-0.004223778499152231,0.31262794717895104,-0.6990386606330237,-0.5317876812577647,-0.3650338255566411,0.069566020587152,0.350281396038325,-0.24417156440002802,-0.08583440595835468,0.9659258262890683,-0.1731295007196007,-0.19238886165358546,0.9659258262890683,-0.05969929716058862,-0.2518398142198973,0.9659258262890683,0.06834737642911269,-0.24963159704460058,0.9659258262890683,0.17966022857088138,-0.18630485870647423,0.9659258262890683,0.08626423511422869,0.6314472424976247,-0.7706055162547844,-0.1593718820318166,0.6515110025459367,0.7417101973002833,-0.10441053514410907,0.7157327064600466,-0.6905252588097681,-0.28267330473929997,0.9523488854697609,0.11457488002292342,0.7231042622955046,0.01687661800210609,-0.690532696991884,-0.2269180620061679,-0.12448088705960283,0.9659258262890683,0.27642646358762973,-0.17138356959931045,0.9456299922801914,-0.5222823829151575,0.08322398492719356,-0.848701879831371,0.6958795524408858,-0.590053900512606,0.4093751860879356,-0.6765745201671114,0.20861907352958362,-0.7062046451421156,0.2637393056548568,0.3419921579465707,0.9019328924902019
808.3000000001152,0.00031420254113850854,-0.004272613495151151,0.33351450427569207,-0.6682177598211757,-0.5714818926559115,-0.37431756986453396,0.07406943025107796,0.36752407355619154,-0.2481563458302158,-0.07352364335351581,0.9659258262890683,-0.18252856940813147,-0.1834955570513946,0.9659258262890683,-0.07221143328852961,-0.24854135875181196,0.9659258262890683,0.05578558016188434,-0.2527355676468641,0.9659258262890683,0.170124337998544,-0.19505129512089328,0.9659258262890683,0.07909758923708142,0.6282107812182893,-0.7740121353945224,-0.152954907326776,0.6553609728395313,0.7396666760125676,-0.09578310714505428,0.7094131796934556,-0.69825392004833,-0.2725330239351798,0.9547090800273612,0.1193998466416775,0.7366652483580912,0.01601114857419595,-0.6760680106193806,-0.23285592484229867,-0.11298414213339153,0.9659258262890683,0.5024066717573816,0.37003185189526594,0.7814499118668008,-0.34926944410047767,0.37793457322945345,-0.8574242320902847,0.9549350501862768,0.011739589094245292,0.2965825887904273,-0.4583316674010966,0.07903555951572123,-0.8852601103570449,0.22978556698099262,-0.4143899020232773,0.8806131967602817
808.4000000001153,0.0003065258049460562,-0.004286714116339296,0.3550521177437005,-0.634171911837415,-0.60950911504037,-0.3748210965127686,0.06243780179581339,0.3840594865581783,-0.2515208656331544,-0.061029109930666355,0.9659258262890683,-0.19147141173218302,-0.17414360911921378,0.9659258262890683,-0.08454307844023666,-0.24462167932468423,0.9659258262890683,0.043084348996819746,-0.2552078309521495,0.9659258262890683,0.16016322518025264,-0.20331020487826074,0.9659258262890683,0.07238866026143924,0.624664584633086,-0.7775307315924741,-0.14653251292768515,0.6582993146642794,0.7383564416781625,-0.08677000000041332,0.7035224519982508,-0.7053560282823822,-0.2624752992808463,0.9569516540790993,0.12389612190341401,0.7500803079482309,0.016005355247795394,-0.6611530535599748,-0.2382117691353448,-0.10120499569285035,0.9659258262890683,0.030652609960383742,0.7419445132833198,0.6697602232974084,-0.025353727948842355,0.3638055704187632,-0.9311297951474726,0.6059761265527649,0.43883000659557214,0.6634916422679621,-0.4133984489602535,-0.214837271503852,-0.8848427369708342,0.7090262734759368,-0.6206283310135334,0.3348166935267443
808.5000000001153,0.0003199957664130615,-0.004264127524200856,0.3769435910005673,-0.5970689427213278,-0.64564779829707,-0.380880824036568,0.041518235316008706,0.3864210124515926,-0.25425671426154445,-0.048382035516336186,0.9659258262890683,-0.19993567524328745,-0.1643563928564732,0.9659258262890683,-0.09666340992502714,-0.2400905730957524,0.9659258262890683,0.030275429397158268,-0.2570422075897232,0.9659258262890683,0.14980178771040564,-0.21106094500534017,0.9659258262890683,0.06616150263271779,0.6208296833356386,-0.7811486157311881,-0.14029161318035221,0.6604010255444183,0.7376914997010169,-0.07742030853429399,0.6981058351308572,-0.7117965571585065,-0.2525114032149423,0.9590749972257422,0.1281137812370843,0.7632321876591726,0.01699012124624953,-0.6459008929402644,-0.24297220806384345,-0.08917288946961982,0.9659258262890683,-0.4863904806926039,0.42332990693769373,0.764340297370053,0.10045075767821961,0.06977674507789172,-0.99249224235165,0.14489718539186255,0.09558794629166294,0.9848186382219104,-0.5759904576246548,-0.3878206977573363,-0.7196041266671235,0.9979615242221566,0.018378013758844753,0.061115012742120424
808.6000000001153,0.0003525273804986795,-0.0042121472712815244,0.39887288884899175,-0.5570352101901394,-0.6796865177212144,-0.39078714348766463,0.03210313106002345,0.374212563113165,-0.2563570535186174,-0.035614031210092136,0.9659258262890683,-0.2079002036907703,-0.15415837120674597,0.9659258262890683,-0.10854213322633567,-0.23495936547083426,0.9659258262890683,0.017390836991142685,-0.25823411257331624,0.9659258262890683,0.1390659237865454,-0.2182841426883213,0.9659258262890683,0.06041665400623302,0.6167526067643554,-0.7848350463429011,-0.13436915998486204,0.661783953251879,0.7375546949638903,-0.06779620486308367,0.6932043105047151,-0.717545440027212,-0.24265711891121877,0.9610782779664792,0.13208355788171927,0.7759868936608889,0.019091531971564855,-0.6304600338431475,-0.24712534300966205,-0.07691789746305823,0.9659258262890683,-0.33091479023042497,-0.15057086504137096,0.9315706179391057,-0.0996105591264242,-0.17964203799018388,-0.978675878264737,0.1985184606464014,-0.5308060141284323,0.8239146777110296,-0.78244468475757,-0.27809378835614934,-0.55717516112292,0.6834580784585752,0.5771743871550322,0.4469393491313165
808.7000000001153,0.0003984520621094778,-0.004137196724579073,0.4205199708045779,-0.5141629117519975,-0.7113958693092624,-0.3891839255553684,0.038436701853785095,0.3606511663343727,-0.2578166336500661,-0.022757010373251722,0.9659258262890683,-0.215345089901359,-0.14357503391312945,0.9659258262890683,-0.12014955772222848,-0.22924088179671084,0.9659258262890683,0.004462776549622052,-0.25878056676120176,0.9659258262890683,0.12798246747735167,-0.22496174369476532,0.9659258262890683,0.0551246583559608,0.6124981278067936,-0.7885475987372679,-0.12884702708511436,0.6625877252794259,0.7378183719048773,-0.05797409690242369,0.6888511431823943,-0.7225808651110665,-0.232927036458875,0.9629639090445857,0.13581423181705554,0.7882076848665326,0.022410999650048464,-0.6150011322038574,-0.2506607932983469,-0.06447065077090552,0.9659258262890683,0.2853055657961224,-0.18994372315485988,0.9394264825731837,-0.39924874642163394,-0.11627813674688069,-0.9094392961574883,0.6762125848802362,-0.6077008956173539,0.41645667423569493,-0.8291853311468446,-0.001523900788340546,-0.5589717026266042,0.22250837706970736,0.2670873234688784,0.9376323286747507
808.8000000001153,0.0004494626403505064,-0.004037738050586964,0.44157303230986433,-0.46853380159668856,-0.7405078237819062,-0.36992653734460657,0.04163292830176484,0.3532113345224568,-0.25863180646569656,-0.00984310886210005,0.9659258262890683,-0.2222517255367489,-0.13263283380716215,0.9659258262890683,-0.13145667089649563,-0.22294941530443876,0.9659258262890683,-0.008476438509103545,-0.2586802043024979,0.9659258262890683,0.11657912165144503,-0.2310770574997835,0.9659258262890683,0.05022494735730486,0.6081388804895188,-0.7922402140133451,-0.1237520707505677,0.6629512693570351,0.7383637582132823,-0.0480416417839509,0.6850683197846708,-0.7268929755349894,-0.2233302376306877,0.9647385831418679,0.13929490714753948,0.799769295263294,0.027009975627297594,-0.5996995377442498,-0.25356972214540324,-0.05186226102749135,0.9659258262890683,0.5134724371033815,0.3589975026307591,0.7794015970217102,-0.46713121860405865,0.18072562558849897,-0.8655210412584624,0.950103304374191,-0.07087479679201206,0.30377701393774775,-0.6743978346158859,0.15791635339225127,-0.7212835683673223,0.2693586624935296,-0.4599910466033867,0.8460816438053824
808.9000000001154,0.0004960442639396767,-0.003910711516648541,0.46173702907113,-0.4202541239981756,-0.7667079308901371,-0.345804412665932,0.026830440884502257,0.34291009344225987,-0.2588005344580035,0.003095395295014881,0.9659258262890683,-0.22860284760475783,-0.12135912069052136,0.9659258262890683,-0.14243521085483216,-0.21610069138371624,0.9659258262890683,-0.02139446688600021,-0.2579332760510836,0.9659258262890683,0.10488438873464252,-0.23661479900365712,0.9659258262890683,0.04563021512768364,0.60374401304223,-0.7958712522657576,-0.11906230361840513,0.6629942071760491,0.7390959674548907,-0.03809169140408054,0.6818629763216316,-0.7304874431280679,-0.21386708891162096,0.9664130389185916,0.14250160170538861,0.8105694257103011,0.03290041998959227,-0.584717682705236,-0.25584485874365426,-0.039124242640851806,0.9659258262890683,0.03866857848710711,0.7367693538495521,0.6750375250798283,-0.23336668681150782,0.37198059725215704,-0.8984266384933988,0.6977245560679707,0.36990728111872845,0.6134729392851027,-0.4875719291746436,0.03444469109946276,-0.8724031047262378,0.7517093458489483,-0.5807294782620588,0.312548128199199
809.0000000001154,0.0005291434969234565,-0.0037602517887080633,0.480738426089951,-0.36949320802313945,-0.7896432054181689,-0.33099754667987746,0.00445425184747875,0.3180097319451358,-0.25832239589487804,0.01602616257594298,0.9659258262890683,-0.23438258160781617,-0.10978207297476242,0.9659258262890683,-0.15305773696485528,-0.20871182827759865,0.9659258262890683,-0.03425902023770482,-0.25654164893859477,0.9659258262890683,0.09292749946873703,-0.24156112673662652,0.9659258262890683,0.0412357824870628,0.5993690419136588,-0.7994100085927008,-0.11472018029774107,0.6628055099715839,0.7399514417742304,-0.02821505088286878,0.6792246277818229,-0.7333879027624611,-0.204527047917543,0.9680008711296814,0.14540632779323268,0.8205361549822308,0.040042138279410736,-0.5701903590284466,-0.2574805164364726,-0.026288434023121768,0.9659258262890683,-0.48268173614480425,0.4179687391024252,0.7696235928850974,0.02890809846469602,0.2384555933123469,-0.970723056211818,0.26224644137179015,0.18898742263754936,0.9463141962755545,-0.4784792854517072,-0.2330187703442406,-0.846616693705529,0.9945758640065518,0.06168087716929722,0.08375153805899344
809.1000000001154,0.0005417834032801494,-0.0035955474911124607,0.49832708307935425,-0.3165172422510586,-0.8089453737315524,-0.3217700601306089,-0.005091893066969018,0.28209861473768727,-0.25719858587371824,0.02891687279669533,0.9659258262890683,-0.23957648122094355,-0.0979306272499648,0.9659258262890683,-0.1632976984433946,-0.20080129429580584,0.9659258262890683,-0.047037943880567964,-0.25450880130806713,0.9659258262890683,0.08073833984986577,-0.245903677455357,0.9659258262890683,0.03693276685211962,0.5950486040233194,-0.8028406626364573,-0.110652398411884,0.6624403690569238,0.7408972966406505,-0.018493691768092863,0.6771244426725475,-0.7356361005960615,-0.1952878861778354,0.9695167172370838,0.14798640650418338,0.8296309900019662,0.048348276666630156,-0.5562147647911955,-0.25847260693146024,-0.013386918011085682,0.9659258262890683,-0.3305193484284087,-0.16206066674974817,0.9297813187019232,0.011883870228837754,-0.06326660066020064,-0.9979259044985688,0.162973154149176,-0.3570636845260642,0.9197528343089466,-0.6617227464071828,-0.33381201014071205,-0.6713363901749645,0.6727852009419238,0.5718892503188566,0.4693642069473038
809.2000000001154,0.0005303392289441877,-0.003421891433826499,0.5142768477811679,-0.2617104462361042,-0.8242660073497502,-0.3029589934581127,-0.0007942331283724352,0.2503850023851572,-0.255431913334308,0.041735305895072135,0.9659258262890683,-0.2441715644000378,-0.08583440595832692,0.9659258262890683,-0.17312950071962258,-0.19238886165356575,0.9659258262890683,-0.059699297160617254,-0.25183981421989055,0.9659258262890683,0.0683473764290843,-0.24963159704460836,0.9659258262890683,0.03262312140198477,0.5907930782261805,-0.8061633027309203,-0.10679311089930042,0.6619242296038926,0.7419242183186522,-0.008995150386408942,0.6755175009168252,-0.7372890838908527,-0.18611703502796217,0.970974115953624,0.15023220500438267,0.8378473569274019,0.05769848379506192,-0.5428468397785122,-0.2588186505190504,-0.00045194167579399127,0.9659258262890683,0.28774343117815115,-0.20918474837222886,0.9345830401105468,-0.2655090918292126,-0.1741627473607772,-0.9482469401942581,0.483712591609212,-0.6337338756414975,0.6036584328766614,-0.8216841217995345,-0.13840532255200128,-0.5528826011657485,0.24310590181671335,0.25770868852338846,0.9351394293694592
809.3000000001155,0.0004952464645970323,-0.0032379586392170534,0.5283866367868371,-0.20557806259695968,-0.8353175196019667,-0.2704013239082712,-0.00238429417370994,0.2297079133534038,-0.25302679403793055,0.05444942246403836,0.9659258262890683,-0.24815634583022417,-0.07352364335348761,0.9659258262890683,-0.18252856940815232,-0.18349555705137385,0.9659258262890683,-0.07221143328855786,-0.24854135875180375,0.9659258262890683,0.05578558016185561,-0.2527355676468705,0.9659258262890683,0.02823398013059837,0.5865893122268397,-0.8093922541927542,-0.10310540327638254,0.6612618286408013,0.7430357123300589,0.0002319200910144423,0.6743479046300412,-0.7384137388579279,-0.17697552990048016,0.9723833086783968,0.1521524328431791,0.8452045442386049,0.06795638927678758,-0.530104902405999,-0.2585177822704902,0.01248416427832051,0.9659258262890683,0.525501261106764,0.33955611617525916,0.7800961918527575,-0.4664788744549424,0.04294861075169019,-0.883489035880893,0.8465497527478826,-0.3772078212274303,0.37558990365470935,-0.7575295911908034,0.12245724325773964,-0.6412122441469822,0.29714020406812214,-0.43571918615072247,0.8496213803492157
809.4000000001155,0.00044101083874559244,-0.0030425309965650127,0.5404834993377168,-0.14872891074007577,-0.8419125516476239,-0.23725483979839213,-0.022384833592025557,0.21066839842180515,-0.24998923953026503,0.06702744383355548,0.9659258262890683,-0.25152086563316134,-0.06102910993063776,0.9659258262890683,-0.19147141173220278,-0.17414360911919202,0.9659258262890683,-0.08454307844026447,-0.24462167932467463,0.9659258262890683,0.043084348996790735,-0.2552078309521544,0.9659258262890683,0.02372857152350307,0.5824050872760883,-0.8125523178284496,-0.09959545075999268,0.6604487853719022,0.7442366210343946,0.00916105309353156,0.6735553846236791,-0.7390799814300649,-0.16782430121720365,0.9737492671931602,0.153777009210548,0.851738217359792,0.0789869081334275,-0.5179798040776152,-0.25757075419971187,0.025389066323366266,0.9659258262890683,0.05836811458935912,0.729499998983358,0.6814858139995023,-0.3349793219933706,0.320274578377186,-0.8861224792782187,0.8775312657189992,0.08540945311597999,0.4718517807575175,-0.5439511963770396,0.11423625484872783,-0.8313045013941185,0.7543072405771685,-0.5611288847200556,0.34081514277637986
809.5000000001155,0.0003755111669712652,-0.002840463372375271,0.55042845139404,-0.09183905801218975,-0.8439942253055395,-0.215848399088509,-0.04870391559978465,0.18246047031689716,-0.24632684211565273,0.07943793150070656,0.9659258262890683,-0.25425671426154994,-0.04838203551630728,0.9659258262890683,-0.19993567524330616,-0.16435639285645048,0.9659258262890683,-0.09666340992505443,-0.24009057309574142,0.9659258262890683,0.030275429397129044,-0.2570422075897266,0.9659258262890683,0.01911146570630052,0.5781964787568937,-0.8156736993624876,-0.09631527309343861,0.6594834745028038,0.7455232491523291,0.017789449600169274,0.6730815031623589,-0.7393543301987364,-0.1586317190304939,0.9750702534100055,0.15515791514575736,0.8574898810328407,0.09067037288373564,-0.5064484054742483,-0.2559799333836896,0.03823050892497372,0.9659258262890683,-0.47005265774886873,0.42371077123550094,0.7742865627674561,-0.028488937726675285,0.2977663215619845,-0.9542136019627107,0.5857911464233424,0.2642747796032619,0.7661641949593269,-0.46313674814293376,-0.16641587042428344,-0.8705228949260995,0.9938864650803552,0.03925748623036313,0.10319178409616209
809.6000000001155,0.000308709740954205,-0.0026388393005448846,0.5581248973182443,-0.03560176290247054,-0.8416511336818495,-0.20107269054609914,-0.061581170057623244,0.14903744199189067,-0.2420487558802905,0.09164986570958081,0.9659258262890683,-0.2563570535186214,-0.03561403121006299,0.9659258262890683,-0.20790020369078782,-0.15415837120672232,0.9659258262890683,-0.10854213322636239,-0.23495936547082194,0.9659258262890683,0.01739083699111333,-0.25823411257331824,0.9659258262890683,0.014427041186040749,0.5739168796057856,-0.8187864653169193,-0.09335296299314172,0.6583772962411886,0.7468765360449765,0.02613644383794733,0.6728740902195257,-0.7392951677204116,-0.14938080046617333,0.9763371932469289,0.1563683520882466,0.8624978296980532,0.10291258213739835,-0.4954861190830284,-0.25374929604598007,0.05097639516433285,0.9659258262890683,-0.3341951535557938,-0.160057672281571,0.9288138354286206,0.05394908160497342,-0.010732633826262631,-0.9984860074959144,0.29176904097235307,0.01654129468876551,0.9563457598066156,-0.638139235110463,-0.34437790043428085,-0.6886088717879764,0.7042818090906863,0.5465541544039471,0.4530625670784738
809.7000000001156,0.00025098932567152454,-0.002438931492330154,0.5635284476040142,0.019328454775166197,-0.8351135456419574,-0.1780899777824222,-0.06037577045827189,0.12416026270479719,-0.2371656738117825,0.10363272298450835,0.9659258262890683,-0.2578166336500687,-0.022757010373222412,0.9659258262890683,-0.21534508990137533,-0.14357503391310497,0.9659258262890683,-0.12014955772225454,-0.2292408817966972,0.9659258262890683,0.004462776549592632,-0.2587805667612023,0.9659258262890683,0.009751472826996713,0.5695261634711973,-0.8219153593281265,-0.09081269369834218,0.6571619288480333,0.7482588148067375,0.0342382580477849,0.6728897290504372,-0.7389500349984985,-0.14007456598106277,0.9775340352099198,0.15750024117895153,0.8667910944645082,0.11565028243582558,-0.4850754691071623,-0.2508844176182341,0.06359486696377449,0.9659258262890683,0.28017019464318005,-0.2266713746694276,0.9328047758985127,-0.21200201053596376,-0.20010062412062934,-0.9565641054081236,0.2715265496998354,-0.3796894013753653,0.8843694314545928,-0.8380945775564227,-0.15441165160978215,-0.5232155587496042,0.2889049819901176,0.2831963862006843,0.914512831087767
809.8000000001156,0.00021140239810174544,-0.002236762796016048,0.5666561302575295,0.07238848270398393,-0.8247306508268166,-0.1428944586685801,-0.0632733113010727,0.11269743855171381,-0.23168980107224002,0.11535655242285331,0.9659258262890683,-0.25863180646569767,-0.009843108862070649,0.9659258262890683,-0.222251725536764,-0.1326328338071369,0.9659258262890683,-0.13145667089652097,-0.2229494153044238,0.9659258262890683,-0.008476438509132954,-0.25868020430249694,0.9659258262890683,0.005179826606062463,0.5649983758473034,-0.8250757569376524,-0.08878962598458302,0.6558926629501035,0.7496140453631721,0.042139860133246936,0.6730949773745899,-0.7383545108015869,-0.1307385773036728,0.9786390747807752,0.1586599688542773,0.8703867395622323,0.12885075261658388,-0.47520985589986126,-0.24739245880452115,0.0760543847153731,0.9659258262890683,0.5378484522941447,0.31059564752402224,0.7837406370119686,-0.47237056674888506,0.004158053434526802,-0.8813902417550201,0.5133611290519626,-0.5537249180422834,0.6556287564754623,-0.7738768004106829,0.15722986523707772,-0.6135091419560547,0.3103605755463658,-0.384975957390827,0.8691776719276357
809.9000000001156,0.00019613513314997721,-0.00203214462845646,0.5675925824257667,0.12314729400393609,-0.8109321496685725,-0.10741925468529198,-0.08131049832304288,0.10414435826756618,-0.22563482449173258,0.12679205055667214,0.9659258262890683,-0.25880053445800316,0.003095395295044303,0.9659258262890683,-0.22860284760477165,-0.12135912069049537,0.9659258262890683,-0.14243521085485672,-0.21610069138370003,0.9659258262890683,-0.021394466886029535,-0.2579332760510812,0.9659258262890683,0.0008106671893910107,0.560326557067954,-0.8282713880504873,-0.08734615253429948,0.6546473896575057,0.7508711239967008,0.049886248363597833,0.6734669279697905,-0.7375321410997209,-0.1214203976992009,0.9796270194194903,0.15996246386528779,0.8732903638357792,0.1425044360105805,-0.4658931488537674,-0.2432821476832985,0.08832380611354107,0.9659258262890683,0.09428553880469907,0.7189316964381703,0.6886562662379845,-0.345538729710289,0.3353752132881951,-0.8764282358425574,0.7769322614630813,-0.3854542310980128,0.4977964411549185,-0.5200764319344965,0.13678717721539038,-0.8430953523153405,0.7363273505598011,-0.5558968346281086,0.3857469922993998
810.0000000001156,0.00020745264605315228,-0.0018319362304991052,0.5664909209006879,0.1713279394996154,-0.7941804400210688,-0.08296372351438172,-0.10286065566994484,0.08699508430816683,-0.21901587835834052,0.13791063459612263,0.9659258262890683,-0.2583223958948762,0.016026162575972346,0.9659258262890683,-0.23438258160782866,-0.10978207297473576,0.9659258262890683,-0.15305773696487898,-0.20871182827758128,0.9659258262890683,-0.034259020237733986,-0.2565416489385908,0.9659258262890683,-0.00326918444211516,0.5555238319149998,-0.8314941879577743,-0.08649528323518625,0.6535211882396329,0.7519498803111302,0.057515758273905496,0.6739929405117056,-0.7364953860619647,-0.11218630454804142,0.980471421017735,0.1615240713928345,0.8754994615553978,0.15661201299563257,-0.4571360521788501,-0.23856375789176062,0.1003724639945741,0.9659258262890683,-0.44277160938624677,0.44668860486666045,0.7774461989126897,0.017331876548840854,0.3119182609022141,-0.9499508432392878,0.8380027520165501,-0.06473915132191552,0.541811987592381,-0.4423785063289747,-0.2144756659087698,-0.870805056181425,0.992752536505278,-0.00479384163230557,0.12008089083922166
810.1000000001156,0.00024330925274507198,-0.001642153824599063,0.5635666419387682,0.21680746402393555,-0.7749214955610916,-0.06507904821168775,-0.1094184144341753,0.06398472322094857,-0.21184950659031687,0.1486845138715527,0.9659258262890683,-0.2571985858737149,0.028916872796724568,0.9659258262890683,-0.23957648122095468,-0.09793062724993756,0.9659258262890683,-0.1632976984434174,-0.20080129429578727,0.9659258262890683,-0.04703794388059689,-0.2545088013080618,0.9659258262890683,-0.006997389483888466,0.5506206346244209,-0.8347262744554113,-0.08619454651920379,0.6526168372792919,0.7527693961964201,0.06505668776298201,0.6746688698281755,-0.7352479469281652,-0.1031159432884445,0.9811470593175431,0.16345504040032516,0.8770087582413165,0.1711699333003053,-0.4489504336805935,-0.23324908294709645,0.11217024298858934,0.9659258262890683,-0.3486724586363394,-0.13448156532685465,0.9275463466456699,0.0929340243200876,-0.06323312718282133,-0.9936623363851296,0.6736010364577067,0.12159113804398622,0.7290248547424646,-0.6707553967030988,-0.3931595709781832,-0.628898043836932,0.7375445810731184,0.5191486257796251,0.43187115587962704
810.2000000001157,0.0002976923811365828,-0.0014623227859311347,0.5590839956149456,0.25959532307731864,-0.7535428938660129,-0.04029243471578859,-0.10062610973317704,0.04743291696674585,-0.20415362138490745,0.1590867592957017,0.9659258262890683,-0.25543191333430326,0.04173530589510118,0.9659258262890683,-0.24417156440004753,-0.08583440595829916,0.9659258262890683,-0.17312950071964447,-0.1923888616535461,0.9659258262890683,-0.05969929716064588,-0.2518398142198838,0.9659258262890683,-0.01034458288881728,0.5456586875439033,-0.8379436653574758,-0.08635041200717185,0.6520322161257838,0.7532579873325544,0.07252667068827047,0.6754955972479881,-0.7337885118598266,-0.09429577319229977,0.9816319216090051,0.16585257802120035,0.8778159754540652,0.18615864927567524,-0.44134348362413167,-0.22735140676883844,0.12368765479226625,0.9659258262890683,0.24427630577514706,-0.24769076995483397,0.9375384626328821,-0.2579599409665448,-0.24671993283085833,-0.9341230880352296,0.4467905528319074,0.039926610441662354,0.8937472056900643,-0.8824208563859561,-0.11724997687358711,-0.4556159294166734,0.3221743285153034,0.3020649733117277,0.8971958838201938
810.3000000001157,0.00036164137861544043,-0.0012919321300327927,0.5533356230754342,0.29979476336731414,-0.7303462297191359,-0.005189527988320455,-0.09434095419480593,0.04145913396162159,-0.1959474584471862,0.16909137067239385,0.9659258262890683,-0.2530267940379244,0.05444942246406712,0.9659258262890683,-0.24815634583023252,-0.0735236433534594,0.9659258262890683,-0.1825285694081732,-0.18349555705135306,0.9659258262890683,-0.07221143328858613,-0.24854135875179556,0.9659258262890683,-0.013317620842446682,0.5406829369891311,-0.8411210392231929,-0.0868302847618456,0.6518466078129946,0.7533634591157636,0.07993330797234226,0.6764748464367131,-0.7321150513512368,-0.08581219589996654,0.981908556883499,0.16879529896827725,0.8779264119802015,0.2015357519025549,-0.4343138909275658,-0.22088547047598184,0.13489591187424774,0.9659258262890683,0.5463904383557162,0.24807266950756976,0.7999483980337959,-0.5257990901859002,0.06491869361214651,-0.8481278677059092,0.3462944115971862,-0.21113244774882928,0.9140586797378748,-0.7571609283995553,0.22702454734371333,-0.6125089251664058,0.3195291577364239,-0.3600606608346411,0.8765029594220279
